K,link_latency,bandwidth,chunk_size,chunks_per_collective,max_runtime,mean_runtime,median_runtime,std_dev_runtime,variance_runtime
10,500,400,1000,4,493122,403512.3,399393.0,39751.190195389114,1580157121.9499998
10,500,400,1500,1,124712,90657.24,88032.0,12334.050646174597,152128805.34239998
10,500,400,1500,2,227420,174576.36,172620.0,22837.633559333593,521557506.5904
10,500,400,1500,3,374742,280242.84,271602.0,37630.76280271767,1416074309.1144
10,500,400,1500,4,477003,368384.82,354916.5,43908.51354267872,1927957561.5276
10,500,400,2000,1,113708,86868.72,86984.0,12375.406855598729,153150694.8416
10,500,400,2000,2,244408,195071.56,193718.0,23157.84134945224,536285615.96639997
10,500,400,2000,3,398808,321624.9,312285.0,32661.65341451654,1066783603.77
10,500,400,2000,4,494316,395494.59,394020.0,41501.115739723195,1722342607.6419
10,500,400,2500,1,110564,89473.0,89080.0,10197.523328730364,103989482.04
10,500,400,2500,2,246600,192545.28,188786.0,21482.93081591988,461516316.44159997
10,500,400,2500,3,378180,306411.75,305409.0,31087.91684412933,966458573.7075
10,500,400,2500,4,496107,400187.01,397900.5,40829.393038960305,1667039335.9299
10,500,400,3000,1,108992,87607.56,86460.0,9535.560457907024,90926913.24640001
10,500,400,3000,2,223584,187553.0,185224.0,16295.307765120608,265537055.16
10,500,400,3000,3,362136,287537.13,283348.5,34513.88766993803,1191208442.0931
10,500,400,3000,4,487749,402109.35,401781.0,46277.811544491815,2141635841.3475
10,500,400,3500,1,136240,97720.76,97464.0,15733.180934013311,247532982.3024
10,500,400,3500,2,269068,202743.56,199472.0,29393.184967376365,863959322.5263999
10,500,400,3500,3,365001,292487.85,285927.0,30366.5538401627,922127592.1275
10,500,400,3500,4,509838,425923.68,422676.0,37106.25825433764,1376874401.6376002
10,500,400,4000,1,109516,85254.8,84626.0,11769.721226945012,138526337.76
10,500,400,4000,2,229612,190605.36,189608.0,18896.765930454872,357087762.6304
10,500,400,4000,3,370731,309397.08,304836.0,29564.0148223072,874030972.4135998
10,500,400,4000,4,510435,405607.77,397303.5,43904.964205168195,1927645881.8571002
10,500,400,4500,1,106896,93015.24,93272.0,7788.231936864747,60656556.7024
10,500,400,4500,2,242764,179842.64,176456.0,25452.742395081907,647842095.4303999
10,500,400,4500,3,354114,285193.56,281916.0,30303.746279732477,918317038.5864
10,500,400,4500,4,472227,389488.77,387154.5,36857.011874500895,1358439324.3170998
10,500,400,5000,1,118948,90903.52,88818.0,14733.344443458858,217071438.4896
10,500,400,5000,2,242216,200551.56,200020.0,20084.9969391683,403407102.04640007
10,500,400,5000,3,377034,300034.26,297100.5,31754.001544567578,1008316614.0924001
10,500,400,5000,4,515808,410198.7,402676.5,41417.9049466532,1715442850.1699996
10,500,400,5500,1,134668,97165.32,92748.0,15339.558314945054,235302049.29759997
10,500,400,5500,2,263588,214317.32,219748.0,27660.605483206615,765109095.6975999
10,500,400,5500,3,338643,276879.33,273894.0,29312.105531010562,859199530.6610999
10,500,400,5500,4,494913,400795.95,400288.5,43356.12570707282,1879753636.3275
10,500,400,6000,1,111612,86192.76,85412.0,10171.134256433745,103451972.06240001
10,500,400,6000,2,244408,196041.52,191800.0,21470.36026361924,460976369.8496
10,500,400,6000,3,367293,299484.18,293662.5,31298.20414540745,979577582.7276001
10,500,400,6000,4,515808,421876.02,420586.5,44670.14112715114,1995421508.3195999
10,500,400,6500,1,116328,87528.96,86984.0,12727.467055089948,161988417.63840002
10,500,400,6500,2,235640,182801.84,180840.0,20614.151771402092,424943253.25439996
10,500,400,6500,3,361563,291261.63,286500.0,31878.446502505412,1016235351.4130996
10,500,400,6500,4,488346,416276.16,416407.5,36867.1625744971,1359187676.2944
10,500,400,7000,1,135192,97165.32,98250.0,16101.25982703217,259250568.01760003
10,500,400,7000,2,267972,204639.64,201664.0,27731.1018293612,769014008.6704001
10,500,400,7000,3,352968,281772.75,274467.0,33641.82256072789,1131772225.2075
10,500,400,7000,4,506256,409339.02,395811.0,48798.91438689594,2381334045.3396
10,500,400,7500,1,121044,94136.6,95630.0,14049.724044265067,197394745.71999997
10,500,400,7500,2,238380,190561.52,187690.0,21794.921080141583,475018584.8895999
10,500,400,7500,3,362709,290384.94,287646.0,34639.599288334735,1199901838.8564003
10,500,400,7500,4,471033,386223.18,383871.0,38842.713910173676,1508756423.9075997
10,500,400,8000,1,119472,93041.44,90390.0,11895.220115928918,141496261.60639998
10,500,400,8000,2,260848,210744.36,212624.0,24154.837343074785,583456167.0704001
10,500,400,8000,3,377607,309568.98,312858.0,35877.270190185875,1287178516.2996
10,500,400,8000,4,517002,418705.95,417601.5,43512.93587322625,1893375588.3075
10,500,400,8500,1,132572,101876.08,99036.0,13923.456019020565,193862627.5136
10,500,400,8500,2,239476,193674.16,192074.0,21334.897702459228,455177859.97440004
10,500,400,8500,3,359271,284523.15,278764.5,30514.5365340439,931136939.8874998
10,500,400,8500,4,514017,423219.27,423571.5,43353.80088754734,1879552051.3971002
10,500,400,9000,1,109516,83226.92,81220.0,10752.10589017798,115607781.07360001
10,500,400,9000,2,230708,183859.48,185224.0,21093.586359118737,444939385.48960006
10,500,400,9000,3,387348,309769.53,307414.5,33355.776003701365,1112607792.8091
10,500,400,9000,4,463869,376456.26,371035.5,37892.16705484657,1435816324.1123998
10,500,400,9500,1,115280,87843.36,86984.0,13102.83348556334,171684245.35039997
10,500,400,9500,2,226324,185185.64,183580.0,19753.443520318175,390198530.91040003
10,500,400,9500,3,332340,268994.85,267591.0,29545.95755204932,872963607.6675001
10,500,400,9500,4,518793,420443.22,414616.5,41912.51414925618,1756658842.3115997
10,500,400,10000,1,110564,85558.72,84102.0,10171.022224024486,103449693.0816
10,500,400,10000,2,235640,189794.32,190978.0,21977.494737517285,483010274.93759996
10,500,400,10000,3,381045,320410.14,317442.0,26565.503591319324,705725981.0603999
10,500,400,10000,4,493719,395834.88,397303.5,40133.13750737164,1610668726.1856003
10,500,500,1,1,130269,97322.88,93939.0,13925.163645200011,193910182.54560006
10,500,500,1,2,217217,178462.9,176792.0,15364.714751338535,236074459.39
10,500,500,1,3,370512,293468.94,289602.0,29293.27333768625,858095862.8364002
10,500,500,1,4,475116,372838.9,367608.0,39299.95166650972,1544486200.99
10,500,500,500,1,119370,91344.0,86673.0,12444.749919544385,154871800.56
10,500,500,500,2,238238,189059.64,186494.0,20346.96372116488,413998932.67039984
10,500,500,500,3,335358,275545.98,273699.0,28438.265669333636,808734954.2796
10,500,500,500,4,512686,410784.6,407779.0,41262.92571352642,1702629038.44
10,500,500,1000,1,120408,91094.88,88749.0,10661.750694215281,113672927.86560002
10,500,500,1000,2,255486,197915.41,195926.5,25659.535859829968,658411780.5419
10,500,500,1000,3,355446,294875.1,292950.0,29353.067450438633,861602568.75
10,500,500,1000,4,509218,429413.54,422807.0,37162.50134730438,1381051506.3884
10,500,500,1500,1,116256,90601.83,91344.0,13466.675929905643,181351360.6011
10,500,500,1500,2,240394,184230.2,181373.5,22787.527838271533,519271424.98
10,500,500,1500,3,344286,281650.5,276768.0,27017.156274300964,729926733.15
10,500,500,1500,4,509218,392253.92,387549.0,46764.27368658258,2186897293.4336
10,500,500,2000,1,108471,80367.15,77071.5,10290.18120868141,105887829.3075
10,500,500,2000,2,227997,182230.51,178948.0,20148.955501710258,405980407.8099
10,500,500,2000,3,352656,291337.38,288765.0,25413.809067819802,645861691.3356
10,500,500,2000,4,497080,408784.72,410380.0,40863.26084934486,1669806087.2416
10,500,500,2500,1,113661,84462.06,82521.0,11994.767083874534,143874437.3964
10,500,500,2500,2,224224,180980.03,178409.0,19691.412487912086,387751725.7691
10,500,500,2500,3,377766,314271.18,314154.0,28737.736225520617,825857483.3676
10,500,500,2500,4,481474,386797.6,383214.0,40407.202408481586,1632742006.4799998
10,500,500,3000,1,111585,89994.6,88749.0,10241.804558767952,104894560.62
10,500,500,3000,2,249557,197796.83,197274.0,23268.38153677862,541417579.3411001
10,500,500,3000,3,360468,296727.66,297693.0,29933.03143225557,895986370.7244
10,500,500,3000,4,509218,435470.98,434078.0,36572.841639112485,1337572745.5596
10,500,500,3500,1,104319,83356.59,81483.0,9154.987881035126,83813803.10190003
10,500,500,3500,2,232309,182359.87,179756.5,20244.3197923047,409832483.8530999
10,500,500,3500,3,315828,254626.56,250821.0,26354.604053303476,694565154.8064
10,500,500,3500,4,535806,444614.94,437546.0,35512.336463212334,1261126041.0764
10,500,500,4000,1,112623,87067.44,84078.0,11693.31763386251,136733677.28639996
10,500,500,4000,2,238777,193026.68,189458.5,20559.19818031822,422680629.8176
10,500,500,4000,3,383904,293959.98,291276.0,38860.01860678402,1510101046.1196003
10,500,500,4000,4,523090,431598.38,431188.0,38845.065695086676,1508939128.8555999
10,500,500,4500,1,103281,85759.56,84337.5,8120.026603798784,65934832.04640001
10,500,500,4500,2,226919,191048.55,191614.5,18895.832553965436,357052487.9074999
10,500,500,4500,3,372744,298295.64,294903.0,29244.010756912263,855212165.1504
10,500,500,4500,4,524824,416755.34,412114.0,48565.99762389732,2358656125.2043996
10,500,500,5000,1,117813,96539.19,94977.0,9841.995848094022,96864882.27389999
10,500,500,5000,2,213983,177002.21,179487.0,22350.360815116608,499538628.56589997
10,500,500,5000,3,342054,270462.6,265887.0,30607.864089478702,936841344.12
10,500,500,5000,4,457198,358753.04,351713.0,36290.748977093324,1317018461.3184004
10,500,500,5500,1,136497,99985.35,94458.0,19739.38907736255,389643481.1474999
10,500,500,5500,2,239855,185033.31,181912.5,24777.859312577835,613942312.1139001
10,500,500,5500,3,335916,279050.22,279837.0,28726.227497386426,825196146.2316
10,500,500,5500,4,477428,388716.56,380035.0,38745.79187378159,1501236387.9264
10,500,500,6000,1,123003,95682.84,96534.0,12872.982892647686,165713688.5544
10,500,500,6000,2,213983,172992.05,172210.5,17490.093214374243,305903360.6475
10,500,500,6000,3,327546,275467.86,273978.0,24296.021655003522,590296668.2604
10,500,500,6000,4,502860,408252.96,404311.0,37836.08308530892,1431569183.2384
10,500,500,6500,1,128193,95688.03,91863.0,14578.756190742062,212540132.0691
10,500,500,6500,2,228536,182014.91,184338.0,21874.1972287419,478480504.40189993
10,500,500,6500,3,350424,281131.56,279000.0,27633.94707468334,763635030.9264
10,500,500,6500,4,508640,415275.66,410958.0,39079.08011512554,1527174502.6444001
10,500,500,7000,1,113661,85282.08,84856.5,11139.747135083453,124093966.23359999
10,500,500,7000,2,211288,169283.73,169515.5,20485.156452834333,419641634.8971001
10,500,500,7000,3,335358,277214.4,277605.0,25967.57184489917,674314787.52
10,500,500,7000,4,461822,370948.84,364429.0,41551.3727688316,1726516578.9744
10,500,500,7500,1,120408,98599.62,98091.0,9073.740987905705,82332775.51560001
10,500,500,7500,2,252252,187706.75,182182.0,24725.402306282096,611345519.2075
10,500,500,7500,3,349308,286666.92,285975.0,30435.779438575253,926336670.0336002
10,500,500,7500,4,501126,406021.88,407490.0,41990.45049895988,1763197933.1055999
10,500,500,8000,1,105357,87866.7,86673.0,7124.302999592311,50755693.23
10,500,500,8000,2,233926,188763.19,187841.5,17089.49544409957,292050854.5339
10,500,500,8000,3,371070,296398.44,298809.0,38797.847137778146,1505272942.5263996
10,500,500,8000,4,505172,404056.68,403733.0,40695.536410982466,1656126683.7775998
10,500,500,8500,1,139092,103327.71,105097.5,19221.37993500727,369461446.60590005
10,500,500,8500,2,240933,189005.74,188650.0,25041.43417483112,627073425.5323999
10,500,500,8500,3,398970,330380.64,331452.0,33457.17746120255,1119382723.6703997
10,500,500,8500,4,481474,403033.62,399976.0,37470.74589457221,1404056797.8956
10,500,500,9000,1,115218,82884.3,80185.5,13129.46911226802,172382959.17
10,500,500,9000,2,241472,192423.0,191614.5,21072.073851427154,444032296.4
10,500,500,9000,3,368280,282565.62,280395.0,33576.01455884245,1127348753.6556
10,500,500,9000,4,485520,402114.6,399687.0,41343.24547831242,1709263946.6800003
10,500,500,9500,1,113661,85676.52,85635.0,11383.666069838837,129587853.18959999
10,500,500,9500,2,219373,175288.19,173288.5,19151.92150709427,366796097.4139001
10,500,500,9500,3,371070,290355.3,287370.0,34136.775900925386,1165319468.91
10,500,500,9500,4,493034,398490.54,397953.0,45816.79198447224,2099178427.7484
10,500,500,10000,1,143244,104770.53,103281.0,16352.644060490647,267408967.76910004
10,500,500,10000,2,236082,193156.04,194040.0,19881.79805798258,395285894.0184
10,500,500,10000,3,353214,283385.88,284022.0,32714.03385071306,1070208010.7856
10,500,500,10000,4,446216,373127.9,369631.0,35700.976069990014,1274559692.35
10,500,600,1,1,118680,89923.32,89526.0,12242.768498080815,149885380.4976
10,500,600,1,2,243656,191658.32,192584.0,22827.526745961768,521095977.33759993
10,500,600,1,3,341952,272493.0,264958.0,27227.97710223806,741362737.08
10,500,600,1,4,463865,365136.9,361600.0,41046.27747299382,1684796894.3899996
10,500,600,500,1,109392,85155.48,86688.0,12763.561178981357,162908493.9696
10,500,600,500,2,221312,169505.84,164920.0,18826.604336799563,354441030.85440004
10,500,600,500,3,350172,276789.32,272356.0,31135.380405217467,969411912.9775997
10,500,600,500,4,453130,373538.45,370640.0,41101.69420288536,1689349266.3475
10,500,600,1000,1,109908,81151.32,80754.0,13909.402851941559,193471487.69759998
10,500,600,1000,2,214396,176411.2,175028.0,16000.911564032844,256029170.88
10,500,600,1000,3,368804,301821.96,297290.0,26365.78920643947,695154840.4784
10,500,600,1000,4,490985,394110.1,390132.5,38999.279602192655,1520943809.49
10,500,600,1500,1,104232,84164.76,83592.0,8107.243491002352,65727397.0224
10,500,600,1500,2,242592,199436.16,199766.0,21622.679100758996,467540251.49439985
10,500,600,1500,3,350720,284433.92,286604.0,33631.65962948603,1131088529.4336002
10,500,600,1500,4,482510,396121.5,392675.0,40916.2607987338,1674140397.75
10,500,600,2000,1,135708,107400.24,109908.0,14900.52548678737,222025659.78239998
10,500,600,2000,2,243124,189849.52,187796.0,22053.439987666323,486354215.2896
10,500,600,2000,3,342500,282269.32,281398.0,27701.39674777429,767367381.7776
10,500,600,2000,4,471210,389590.1,390415.0,35813.283443297965,1282591270.9900002
10,500,600,2500,1,138804,97420.8,96492.0,18271.646704115094,333853073.2799999
10,500,600,2500,2,214396,173080.88,171304.0,18367.52169743104,337365853.30560005
10,500,600,2500,3,340308,271594.28,274000.0,30382.228533167214,923079810.6416
10,500,600,2500,4,460475,374866.2,368662.5,37610.20269235464,1414527346.56
10,500,600,3000,1,116100,86290.68,84882.0,12852.203123885025,165179125.1376
10,500,600,3000,2,218120,182140.84,180082.0,17191.69421128703,295554349.85440004
10,500,600,3000,3,373188,279770.44,274000.0,41275.020590744716,1703627324.7664
10,500,600,3000,4,533360,409698.45,398890.0,55995.38559423892,3135483207.8475
10,500,600,3500,1,120744,89696.28,90042.0,13967.1306631534,195080738.96159995
10,500,600,3500,2,251104,200468.24,202426.0,26720.53135292036,713986795.7824
10,500,600,3500,3,340308,276953.72,271808.0,30335.93521224622,920268965.2016001
10,500,600,3500,4,483075,391093.0,385330.0,41734.57317979902,1741774598.5
10,500,600,4000,1,112488,82477.44,79464.0,13184.727959514372,173837051.36640003
10,500,600,4000,2,213332,169388.8,170772.0,18967.572006980758,359768787.8400001
10,500,600,4000,3,358940,294626.72,289892.0,30608.585989581417,936885536.2815999
10,500,600,4000,4,461040,372730.5,371770.0,37850.15080881449,1432633916.25
10,500,600,4500,1,118164,87090.48,87204.0,13420.48051336464,180109297.20960003
10,500,600,4500,2,243124,198122.12,197904.0,19576.601751723916,383243336.14559996
10,500,600,4500,3,391820,313220.36,310442.0,29914.803014400746,894895439.3904
10,500,600,4500,4,479120,387900.75,383917.5,37793.25290561134,1428329965.1875
10,500,600,5000,1,104748,79985.16,77916.0,10271.250569156611,105498588.2544
10,500,600,5000,2,209608,167207.6,165452.0,17843.58454122938,318393509.2800001
10,500,600,5000,3,318388,257560.0,253450.0,28398.140429260504,806454379.84
10,500,600,5000,4,461040,372442.35,370922.5,41631.544515277106,1733185498.7274995
10,500,600,5500,1,116100,83029.56,79722.0,15374.218917603586,236366607.32639998
10,500,600,5500,2,227696,182481.32,180614.0,19415.667076296915,376968128.01759994
10,500,600,5500,3,338664,276224.88,272356.0,27857.898950667477,776062533.9456002
10,500,600,5500,4,445220,369510.0,365837.5,36692.65036761449,1346350591.0
10,500,600,6000,1,114552,92513.64,90300.0,9402.334179893842,88403888.03040001
10,500,600,6000,2,241528,198366.84,199500.0,18535.853424495996,343577862.1744
10,500,600,6000,3,367708,289464.56,289618.0,34952.82844529753,1221700216.3263998
10,500,600,6000,4,490985,369933.75,361600.0,45112.50805694026,2035138383.1875
10,500,600,6500,1,119712,91543.56,89268.0,13676.452240489856,187045345.88639998
10,500,600,6500,2,222376,186242.56,184604.0,19145.005878463446,366531250.0863999
10,500,600,6500,3,324416,263823.64,260026.0,27088.084560381896,733764325.1504
10,500,600,6500,4,488160,397534.0,394935.0,43451.76938284562,1888056262.5
10,500,600,7000,1,102684,83643.6,82818.0,8251.96776532725,68094972.0
10,500,600,7000,2,254828,202000.4,205618.0,30375.895593710477,922695033.1199996
10,500,600,7000,3,388532,307871.88,305510.0,30073.039228943922,904387688.4656
10,500,600,7000,4,469515,380962.55,374595.0,39860.087691166715,1588826590.7475
10,500,600,7500,1,110424,84711.72,82044.0,12024.251577607647,144582626.0016
10,500,600,7500,2,234612,183885.8,179284.0,20634.245983800814,425772107.32
10,500,600,7500,3,364968,294182.84,290988.0,28076.116183233036,788268299.9344001
10,500,600,7500,4,461040,371967.75,368945.0,39477.72494315624,1558490766.6875
10,500,600,8000,1,114552,87121.44,88236.0,12652.151646514516,160076941.2864
10,500,600,8000,2,219184,175309.96,175294.0,18796.464965476887,353307095.1984
10,500,600,8000,3,367160,305953.88,300030.0,29652.289114764815,879258249.7456
10,500,600,8000,4,450305,367572.05,363295.0,38827.731926388646,1507592766.5475
10,500,600,8500,1,128484,101940.96,98556.0,13185.454933311932,173856221.79839996
10,500,600,8500,2,252700,201872.72,199500.0,21948.9067892139,481754509.24160004
10,500,600,8500,3,339760,277403.08,275918.0,29083.810764643622,845868048.5936002
10,500,600,8500,4,446915,358526.4,356515.0,40079.11998210539,1606335858.5399997
10,500,600,9000,1,127452,91971.84,89526.0,13329.613382780462,177678592.9344
10,500,600,9000,2,246848,189482.44,185136.0,22319.673724461118,498167835.1664
10,500,600,9000,3,340856,279803.32,277836.0,30448.104493015657,927087067.2176002
10,500,600,9000,4,462170,379064.15,373747.5,38602.20379107261,1490130137.5275004
10,500,600,9500,1,109392,85723.08,85140.0,10932.542304221832,119520481.23359999
10,500,600,9500,2,235676,173304.32,170240.0,23304.286566586845,543089772.3776001
10,500,600,9500,3,358392,286439.6,280028.0,31190.348042944315,972837811.0400003
10,500,600,9500,4,448610,372702.25,364990.0,33301.40627192041,1108983659.6875
10,500,600,10000,1,127968,92632.32,97008.0,15681.218775898767,245900622.29760006
10,500,600,10000,2,253232,196089.88,191254.0,20955.411119460292,439129255.1856
10,500,600,10000,3,362776,300791.72,300852.0,29287.500483339307,857757684.5616001
10,500,600,10000,4,462735,385250.9,376572.5,35257.541040038515,1243094200.19
10,500,700,1,1,108756,85378.59,84901.5,9058.555975534953,82057436.3619
10,500,700,1,2,252433,203690.77,203685.5,22749.61947895173,517545186.43709993
10,500,700,1,3,347322,271506.26,266713.0,28536.303365229352,814320609.7524002
10,500,700,1,4,471750,378304.65,371850.0,40423.25688421827,1634039697.1275
10,500,700,500,1,122094,94622.85,94392.0,13309.829241109745,177151554.4275
10,500,700,500,2,233461,185319.55,183923.0,21501.51927068178,462315330.94749993
10,500,700,500,3,328387,261541.04,257786.5,28088.615801039392,788970337.6183999
10,500,700,500,4,424575,354411.9,349372.5,34500.308895573675,1190271313.89
10,500,700,1000,1,106704,83444.58,81567.0,9387.260830700296,88120665.9036
10,500,700,1000,2,227664,180096.98,183132.5,22270.55110722678,495977446.6196
10,500,700,1000,3,321354,252311.58,249401.0,30112.06,906736157.4436
10,500,700,1000,4,467310,389915.25,385170.0,33102.60965826562,1095782766.1875
10,500,700,1500,1,114912,89185.05,85927.5,10299.01002657537,106069607.5275
10,500,700,1500,2,240312,187464.44,187085.0,25276.787945987126,638916008.8664
10,500,700,1500,3,364634,302446.05,302960.0,29954.3424158752,897262629.5675001
10,500,700,1500,4,463980,362997.75,360750.0,43149.126314300964,1861847101.6875
10,500,700,2000,1,117477,85476.06,84132.0,13420.96242511691,180122232.4164
10,500,700,2000,2,239785,196086.16,194463.0,18513.18521633703,342738026.85440004
10,500,700,2000,3,372749,301061.09,298091.0,30993.350789514512,960587793.1618999
10,500,700,2000,4,497280,426511.95,417637.5,38057.8271114826,1448398204.4475
10,500,700,2500,1,141075,110541.24,111577.5,20277.908229459965,411193562.1624001
10,500,700,2500,2,231353,188697.62,187085.0,18705.875207420795,349909767.27559996
10,500,700,2500,3,340289,277960.39,273746.0,29663.40987172412,879917885.2179
10,500,700,2500,4,455100,371178.45,367410.0,34338.24918145216,1179115356.8475
10,500,700,3000,1,117990,88441.2,84901.5,14804.116988864955,219161879.81999996
10,500,700,3000,2,226610,182289.3,182342.0,21254.96253654661,451773432.4299998
10,500,700,3000,3,376536,299860.07,294304.0,31315.24233636233,980644402.5850998
10,500,700,3000,4,471750,386812.8,382395.0,37714.601836158894,1422391191.6599996
10,500,700,3500,1,114399,89857.08,87723.0,13080.739530836932,171105746.67360002
10,500,700,3500,2,203422,160128.95,157573.0,19413.406088770203,376880335.9675
10,500,700,3500,3,341371,268974.38,265360.5,31675.481162179683,1003336106.8555999
10,500,700,3500,4,486735,408252.45,405150.0,36803.41341163208,1354491238.7475002
10,500,700,4000,1,127737,94320.18,91827.0,17195.989562906812,295702057.04760003
10,500,700,4000,2,258757,199722.46,191828.0,28081.335317046443,788561393.1883999
10,500,700,4000,3,354355,281980.02,275639.5,32767.1494448266,1073686082.7396
10,500,700,4000,4,465645,359834.25,351037.5,40381.761479503344,1630686660.1875
10,500,700,4500,1,123633,91673.1,88749.0,13630.073080141574,185778892.17
10,500,700,4500,2,228718,175058.86,172856.0,25696.79019956384,660325026.5604001
10,500,700,4500,3,325141,265998.88,263467.0,26690.319299806062,712373144.3256
10,500,700,4500,4,445665,364740.45,357697.5,33434.19638704511,1117845488.0475
10,500,700,5000,1,117990,88846.47,89005.5,14778.441993968783,218402347.7691
10,500,700,5000,2,214489,169694.0,167322.5,20408.44498534859,416504626.72
10,500,700,5000,3,348404,288320.54,282943.0,28498.514116851777,812165306.8684001
10,500,700,5000,4,472305,379564.5,378232.5,41184.62753564733,1696173545.25
10,500,700,5500,1,105678,91119.06,90801.0,5989.4941469543155,35874040.1364
10,500,700,5500,2,218705,176713.64,176808.5,20302.141324264292,412176942.3503999
10,500,700,5500,3,359765,297674.43,294574.5,30575.916258472127,934886655.0451001
10,500,700,5500,4,452880,365450.85,362415.0,35491.4107641201,1259640238.0275
10,500,700,6000,1,126198,94612.59,94135.5,16116.898229557075,259754408.54189995
10,500,700,6000,2,218178,167865.31,166005.0,21640.965446437458,468331385.4539
10,500,700,6000,3,340289,274844.23,273205.0,29982.965305604786,898978208.5171002
10,500,700,6000,4,472860,386901.6,381840.0,36105.663952349634,1303618969.4399996
10,500,700,6500,1,101574,82398.06,83619.0,9742.349490569512,94913373.59640001
10,500,700,6500,2,219759,173272.33,170748.0,19551.244729200745,382251170.4611
10,500,700,6500,3,322436,264906.06,264549.0,27001.831917416268,729098926.8963999
10,500,700,6500,4,449550,371961.0,369907.5,39544.59709619002,1563775159.5
10,500,700,7000,1,103113,82054.35,81567.0,10306.673029038033,106227508.92750002
10,500,700,7000,2,244528,195095.4,192618.5,22422.224353529247,502756144.9600001
10,500,700,7000,3,361388,297339.01,298091.0,26422.06504136079,698125521.0498999
10,500,700,7000,4,471195,370984.2,369075.0,43358.63182643105,1879970953.8599994
10,500,700,7500,1,117477,87081.75,84132.0,13107.400976070732,171803960.3475
10,500,700,7500,2,226083,182320.92,179443.5,19746.53177278481,389925517.0536
10,500,700,7500,3,348404,263791.6,261303.0,31774.804975325973,1009638231.2200001
10,500,700,7500,4,451215,374602.8,369630.0,34730.0464030787,1206176123.1599996
10,500,700,8000,1,115938,95115.33,94392.0,8998.755542912586,80977601.3211
10,500,700,8000,2,215016,179548.9,177862.5,15668.3933302046,245498549.55
10,500,700,8000,3,354355,280827.69,281320.0,31957.86369540211,1021305051.9739002
10,500,700,8000,4,478410,390103.95,388500.0,41327.484984541465,1707961015.1475005
10,500,700,8500,1,109269,85989.06,84132.0,11371.204796168258,129304298.51640001
10,500,700,8500,2,233461,186431.52,183659.5,20872.542722188882,435663039.68960005
10,500,700,8500,3,364634,288731.7,284295.5,32621.223365318474,1064144213.85
10,500,700,8500,4,517815,401165.1,392940.0,48577.649454147126,2359788026.4900002
10,500,700,9000,1,126198,94166.28,95674.5,15471.066213470875,239353889.78160003
10,500,700,9000,2,228718,187027.03,186031.0,19788.81772034651,391597306.7691
10,500,700,9000,3,331092,260091.16,255893.0,30207.0991929778,912468841.6544
10,500,700,9000,4,473415,389848.65,385170.0,35721.419000755,1276019775.4275
10,500,700,9500,1,108756,86435.37,85671.0,9585.41426611808,91880166.65310001
10,500,700,9500,2,209746,173467.32,170748.0,16323.857113366314,266468311.0576
10,500,700,9500,3,383028,299724.82,294574.5,32040.354930112742,1026584344.0475999
10,500,700,9500,4,461205,377993.85,371572.5,37539.44306229782,1409209785.4275
10,500,700,10000,1,109269,83449.71,82080.0,9555.870923463754,91314669.1059
10,500,700,10000,2,230826,179606.87,178389.5,23938.87798191678,573069879.0330999
10,500,700,10000,3,375995,312838.66,306747.0,28281.172273871536,799824705.1844001
10,500,700,10000,4,468975,390625.65,385170.0,35935.04397976299,1291327385.8275
10,500,800,1,1,126464,90572.8,89344.0,15779.653937903708,248997478.4
10,500,800,1,2,213268,171982.04,169514.0,17878.814730244285,319652016.15840006
10,500,800,1,3,356976,293417.12,289172.0,30192.37901235343,911579750.4255999
10,500,800,1,4,462512,373105.8,369626.0,35543.65133016022,1263351149.88
10,500,800,500,1,123392,90813.44,87808.0,13561.845909993228,183923664.48640004
10,500,800,500,2,248376,209474.24,208290.0,20378.698865786308,415291367.4624001
10,500,800,500,3,328032,258421.68,251652.0,27799.71686290348,772824257.6575999
10,500,800,500,4,443880,368129.96,363598.0,32787.24392196453,1075003363.9984002
10,500,800,1000,1,121856,95180.8,95232.0,13792.580591027918,190235279.36
10,500,800,1000,2,222176,181152.04,181304.0,21014.85586147095,441624166.87839997
10,500,800,1000,3,344648,276050.72,272288.0,30206.72499894022,912446235.1616
10,500,800,1000,4,445524,371861.84,369078.0,34106.31374473648,1163240637.2544003
10,500,800,1500,1,107008,86702.08,87040.0,9832.325144827139,96674617.7536
10,500,800,1500,2,230560,183840.16,182352.0,21009.68443300375,441406839.97440004
10,500,800,1500,3,333928,264564.24,264516.0,33302.046648553,1109026310.9824
10,500,800,1500,4,447168,354035.4,351816.0,41069.76668012616,1686725735.1600006
10,500,800,2000,1,125952,93834.24,93184.0,15530.717210174165,241203177.06239998
10,500,800,2000,2,223748,172904.28,167680.0,22996.670578185876,528846857.6816
10,500,800,2000,3,345184,266375.92,259960.0,32900.835724242635,1082464991.3536003
10,500,800,2000,4,426892,345355.08,341952.0,36394.321239907746,1324546618.5135999
10,500,800,2500,1,118784,88396.8,90112.0,13924.399856367241,193888911.36000004
10,500,800,2500,2,241564,191752.56,195190.0,25099.744400419695,629997168.9663998
10,500,800,2500,3,345184,273370.72,273360.0,32435.66079428011,1052072091.1615999
10,500,800,2500,4,468540,365663.96,358940.0,39714.604263902715,1577249791.8384
10,500,800,3000,1,132608,100864.0,100096.0,13428.072421609886,180313128.96
10,500,800,3000,2,243660,199926.96,200692.0,21008.86106856819,441372243.39840007
